,Fecha,Indicador,Territorio,Valor
7430,2020-07-24T00:00:00,Fallecidos,Florida,0
7431,2020-07-24T00:00:00,Fallecidos,Lavalleja,0
7432,2020-07-24T00:00:00,Fallecidos,Maldonado,4
7433,2020-07-24T00:00:00,Fallecidos,Montevideo,19
7434,2020-07-24T00:00:00,Fallecidos,Paysandú,0
7435,2020-07-24T00:00:00,Fallecidos,Río Negro,0
7436,2020-07-24T00:00:00,Fallecidos,Rivera,3
7437,2020-07-24T00:00:00,Fallecidos,Rocha,0
7438,2020-07-24T00:00:00,Fallecidos,Salto,1
7439,2020-07-24T00:00:00,Fallecidos,San José,0
7440,2020-07-24T00:00:00,Fallecidos,Soriano,1
7441,2020-07-24T00:00:00,Fallecidos,Tacuarembó,0
7442,2020-07-24T00:00:00,Fallecidos,Treinta y Tres,2
7443,2020-07-24T00:00:00,Personal de la salud  Confirmados ,Todo el país,212
7444,2020-07-24T00:00:00,Personal de la salud  Recuperados ,Todo el país,150
7445,2020-07-24T00:00:00,Personal de la salud  Activos ,Todo el país,61
7446,2020-07-24T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7447,2020-07-24T00:00:00,Cantidad de Tests  Positivos ,Todo el país,19
7448,2020-07-24T00:00:00,Cantidad de Tests  Negativos ,Todo el país,2081
7449,2020-07-24T00:00:00,Personas en CTI,Todo el país,3
7450,2020-07-24T00:00:00,Personas en CI,Todo el país,0
7451,2020-07-24T00:00:00,Fallecidos ,Todo el país,34
7452,2020-07-24T00:00:00,Casos nuevos ,Todo el país,25
7453,2020-07-25T00:00:00,Casos activos,Artigas,4
7454,2020-07-25T00:00:00,Casos activos,Canelones,27
7455,2020-07-25T00:00:00,Casos activos,Cerro Largo ,6
7456,2020-07-25T00:00:00,Casos activos,Colonia,1
7457,2020-07-25T00:00:00,Casos activos,Durazno,0
7458,2020-07-25T00:00:00,Casos activos,Flores,0
7459,2020-07-25T00:00:00,Casos activos,Florida,0
7460,2020-07-25T00:00:00,Casos activos,Lavalleja,0
7461,2020-07-25T00:00:00,Casos activos,Maldonado,2
7462,2020-07-25T00:00:00,Casos activos,Montevideo,133
7463,2020-07-25T00:00:00,Casos activos,Paysandú,1
7464,2020-07-25T00:00:00,Casos activos,Río Negro,0
7465,2020-07-25T00:00:00,Casos activos,Rivera,8
7466,2020-07-25T00:00:00,Casos activos,Rocha,4
7467,2020-07-25T00:00:00,Casos activos,Salto,0
7468,2020-07-25T00:00:00,Casos activos,San José,2
7469,2020-07-25T00:00:00,Casos activos,Soriano,0
7470,2020-07-25T00:00:00,Casos activos,Tacuarembó,0
7471,2020-07-25T00:00:00,Casos activos,Treinta y Tres,5
7472,2020-07-25T00:00:00,Casos recuperados,Artigas,6
7473,2020-07-25T00:00:00,Casos recuperados,Canelones,116
7474,2020-07-25T00:00:00,Casos recuperados,Cerro Largo ,5
7475,2020-07-25T00:00:00,Casos recuperados,Colonia,13
7476,2020-07-25T00:00:00,Casos recuperados,Durazno,1
7477,2020-07-25T00:00:00,Casos recuperados,Flores,2
7478,2020-07-25T00:00:00,Casos recuperados,Florida,0
7479,2020-07-25T00:00:00,Casos recuperados,Lavalleja,4
7480,2020-07-25T00:00:00,Casos recuperados,Maldonado,40
7481,2020-07-25T00:00:00,Casos recuperados,Montevideo,572
7482,2020-07-25T00:00:00,Casos recuperados,Paysandú,2
7483,2020-07-25T00:00:00,Casos recuperados,Río Negro,10
7484,2020-07-25T00:00:00,Casos recuperados,Rivera,54
7485,2020-07-25T00:00:00,Casos recuperados,Rocha,2
7486,2020-07-25T00:00:00,Casos recuperados,Salto,12
7487,2020-07-25T00:00:00,Casos recuperados,San José,7
7488,2020-07-25T00:00:00,Casos recuperados,Soriano,1
7489,2020-07-25T00:00:00,Casos recuperados,Tacuarembó,5
7490,2020-07-25T00:00:00,Casos recuperados,Treinta y Tres,95
7491,2020-07-25T00:00:00,Fallecidos,Artigas,0
7492,2020-07-25T00:00:00,Fallecidos,Canelones,3
7493,2020-07-25T00:00:00,Fallecidos,Cerro Largo ,1
7494,2020-07-25T00:00:00,Fallecidos,Colonia,0
7495,2020-07-25T00:00:00,Fallecidos,Durazno,0
7496,2020-07-25T00:00:00,Fallecidos,Flores,0
7497,2020-07-25T00:00:00,Fallecidos,Florida,0
7498,2020-07-25T00:00:00,Fallecidos,Lavalleja,0
7499,2020-07-25T00:00:00,Fallecidos,Maldonado,4
7500,2020-07-25T00:00:00,Fallecidos,Montevideo,19
7501,2020-07-25T00:00:00,Fallecidos,Paysandú,0
7502,2020-07-25T00:00:00,Fallecidos,Río Negro,0
7503,2020-07-25T00:00:00,Fallecidos,Rivera,3
7504,2020-07-25T00:00:00,Fallecidos,Rocha,0
7505,2020-07-25T00:00:00,Fallecidos,Salto,1
7506,2020-07-25T00:00:00,Fallecidos,San José,0
7507,2020-07-25T00:00:00,Fallecidos,Soriano,1
7508,2020-07-25T00:00:00,Fallecidos,Tacuarembó,0
7509,2020-07-25T00:00:00,Fallecidos,Treinta y Tres,2
7510,2020-07-25T00:00:00,Personal de la salud  Confirmados ,Todo el país,215
7511,2020-07-25T00:00:00,Personal de la salud  Recuperados ,Todo el país,151
7512,2020-07-25T00:00:00,Personal de la salud  Activos ,Todo el país,63
7513,2020-07-25T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7514,2020-07-25T00:00:00,Cantidad de Tests  Positivos ,Todo el país,12
7515,2020-07-25T00:00:00,Cantidad de Tests  Negativos ,Todo el país,1476
7516,2020-07-25T00:00:00,Personas en CTI,Todo el país,4
7517,2020-07-25T00:00:00,Personas en CI,Todo el país,0
7518,2020-07-25T00:00:00,Fallecidos ,Todo el país,34
7519,2020-07-25T00:00:00,Casos nuevos ,Todo el país,9
7520,2020-07-26T00:00:00,Casos activos,Artigas,4
7521,2020-07-26T00:00:00,Casos activos,Canelones,32
7522,2020-07-26T00:00:00,Casos activos,Cerro Largo ,8
7523,2020-07-26T00:00:00,Casos activos,Colonia,1
7524,2020-07-26T00:00:00,Casos activos,Durazno,0
7525,2020-07-26T00:00:00,Casos activos,Flores,0
7526,2020-07-26T00:00:00,Casos activos,Florida,0
7527,2020-07-26T00:00:00,Casos activos,Lavalleja,0
7528,2020-07-26T00:00:00,Casos activos,Maldonado,3
7529,2020-07-26T00:00:00,Casos activos,Montevideo,139
7530,2020-07-26T00:00:00,Casos activos,Paysandú,1
7531,2020-07-26T00:00:00,Casos activos,Río Negro,0
7532,2020-07-26T00:00:00,Casos activos,Rivera,9
7533,2020-07-26T00:00:00,Casos activos,Rocha,4
7534,2020-07-26T00:00:00,Casos activos,Salto,2
7535,2020-07-26T00:00:00,Casos activos,San José,2
7536,2020-07-26T00:00:00,Casos activos,Soriano,0
7537,2020-07-26T00:00:00,Casos activos,Tacuarembó,0
7538,2020-07-26T00:00:00,Casos activos,Treinta y Tres,5
7539,2020-07-26T00:00:00,Casos recuperados,Artigas,6
7540,2020-07-26T00:00:00,Casos recuperados,Canelones,116
7541,2020-07-26T00:00:00,Casos recuperados,Cerro Largo ,5
7542,2020-07-26T00:00:00,Casos recuperados,Colonia,13
7543,2020-07-26T00:00:00,Casos recuperados,Durazno,1
7544,2020-07-26T00:00:00,Casos recuperados,Flores,2
7545,2020-07-26T00:00:00,Casos recuperados,Florida,0
7546,2020-07-26T00:00:00,Casos recuperados,Lavalleja,4
7547,2020-07-26T00:00:00,Casos recuperados,Maldonado,40
7548,2020-07-26T00:00:00,Casos recuperados,Montevideo,573
7549,2020-07-26T00:00:00,Casos recuperados,Paysandú,2
7550,2020-07-26T00:00:00,Casos recuperados,Río Negro,10
7551,2020-07-26T00:00:00,Casos recuperados,Rivera,54
7552,2020-07-26T00:00:00,Casos recuperados,Rocha,2
7553,2020-07-26T00:00:00,Casos recuperados,Salto,12
7554,2020-07-26T00:00:00,Casos recuperados,San José,7
7555,2020-07-26T00:00:00,Casos recuperados,Soriano,1
7556,2020-07-26T00:00:00,Casos recuperados,Tacuarembó,5
7557,2020-07-26T00:00:00,Casos recuperados,Treinta y Tres,95
7558,2020-07-26T00:00:00,Fallecidos,Artigas,0
7559,2020-07-26T00:00:00,Fallecidos,Canelones,3
7560,2020-07-26T00:00:00,Fallecidos,Cerro Largo ,1
7561,2020-07-26T00:00:00,Fallecidos,Colonia,0
7562,2020-07-26T00:00:00,Fallecidos,Durazno,0
7563,2020-07-26T00:00:00,Fallecidos,Flores,0
7564,2020-07-26T00:00:00,Fallecidos,Florida,0
7565,2020-07-26T00:00:00,Fallecidos,Lavalleja,0
7566,2020-07-26T00:00:00,Fallecidos,Maldonado,4
7567,2020-07-26T00:00:00,Fallecidos,Montevideo,19
7568,2020-07-26T00:00:00,Fallecidos,Paysandú,0
7569,2020-07-26T00:00:00,Fallecidos,Río Negro,0
7570,2020-07-26T00:00:00,Fallecidos,Rivera,3
7571,2020-07-26T00:00:00,Fallecidos,Rocha,0
7572,2020-07-26T00:00:00,Fallecidos,Salto,1
7573,2020-07-26T00:00:00,Fallecidos,San José,0
7574,2020-07-26T00:00:00,Fallecidos,Soriano,1
7575,2020-07-26T00:00:00,Fallecidos,Tacuarembó,0
7576,2020-07-26T00:00:00,Fallecidos,Treinta y Tres,2
7577,2020-07-26T00:00:00,Personal de la salud  Confirmados ,Todo el país,217
7578,2020-07-26T00:00:00,Personal de la salud  Recuperados ,Todo el país,152
7579,2020-07-26T00:00:00,Personal de la salud  Activos ,Todo el país,64
7580,2020-07-26T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7581,2020-07-26T00:00:00,Cantidad de Tests  Positivos ,Todo el país,21
7582,2020-07-26T00:00:00,Cantidad de Tests  Negativos ,Todo el país,1922
7583,2020-07-26T00:00:00,Personas en CTI,Todo el país,5
7584,2020-07-26T00:00:00,Personas en CI,Todo el país,0
7585,2020-07-26T00:00:00,Fallecidos ,Todo el país,34
7586,2020-07-26T00:00:00,Casos nuevos ,Todo el país,18
7587,2020-07-27T00:00:00,Casos activos,Artigas,2
7588,2020-07-27T00:00:00,Casos activos,Canelones,35
7589,2020-07-27T00:00:00,Casos activos,Cerro Largo ,9
7590,2020-07-27T00:00:00,Casos activos,Colonia,1
7591,2020-07-27T00:00:00,Casos activos,Durazno,0
7592,2020-07-27T00:00:00,Casos activos,Flores,0
7593,2020-07-27T00:00:00,Casos activos,Florida,0
7594,2020-07-27T00:00:00,Casos activos,Lavalleja,0
7595,2020-07-27T00:00:00,Casos activos,Maldonado,3
7596,2020-07-27T00:00:00,Casos activos,Montevideo,146
7597,2020-07-27T00:00:00,Casos activos,Paysandú,1
7598,2020-07-27T00:00:00,Casos activos,Río Negro,0
7599,2020-07-27T00:00:00,Casos activos,Rivera,4
7600,2020-07-27T00:00:00,Casos activos,Rocha,5
7601,2020-07-27T00:00:00,Casos activos,Salto,3
7602,2020-07-27T00:00:00,Casos activos,San José,2
7603,2020-07-27T00:00:00,Casos activos,Soriano,0
7604,2020-07-27T00:00:00,Casos activos,Tacuarembó,0
7605,2020-07-27T00:00:00,Casos activos,Treinta y Tres,5
7606,2020-07-27T00:00:00,Casos recuperados,Artigas,8
7607,2020-07-27T00:00:00,Casos recuperados,Canelones,116
7608,2020-07-27T00:00:00,Casos recuperados,Cerro Largo ,5
7609,2020-07-27T00:00:00,Casos recuperados,Colonia,13
7610,2020-07-27T00:00:00,Casos recuperados,Durazno,1
7611,2020-07-27T00:00:00,Casos recuperados,Flores,2
7612,2020-07-27T00:00:00,Casos recuperados,Florida,0
7613,2020-07-27T00:00:00,Casos recuperados,Lavalleja,4
7614,2020-07-27T00:00:00,Casos recuperados,Maldonado,40
7615,2020-07-27T00:00:00,Casos recuperados,Montevideo,574
7616,2020-07-27T00:00:00,Casos recuperados,Paysandú,2
7617,2020-07-27T00:00:00,Casos recuperados,Río Negro,10
7618,2020-07-27T00:00:00,Casos recuperados,Rivera,54
7619,2020-07-27T00:00:00,Casos recuperados,Rocha,2
7620,2020-07-27T00:00:00,Casos recuperados,Salto,12
7621,2020-07-27T00:00:00,Casos recuperados,San José,7
7622,2020-07-27T00:00:00,Casos recuperados,Soriano,1
7623,2020-07-27T00:00:00,Casos recuperados,Tacuarembó,5
7624,2020-07-27T00:00:00,Casos recuperados,Treinta y Tres,95
7625,2020-07-27T00:00:00,Fallecidos,Artigas,0
7626,2020-07-27T00:00:00,Fallecidos,Canelones,3
7627,2020-07-27T00:00:00,Fallecidos,Cerro Largo ,1
7628,2020-07-27T00:00:00,Fallecidos,Colonia,0
7629,2020-07-27T00:00:00,Fallecidos,Durazno,0
7630,2020-07-27T00:00:00,Fallecidos,Flores,0
7631,2020-07-27T00:00:00,Fallecidos,Florida,0
7632,2020-07-27T00:00:00,Fallecidos,Lavalleja,0
7633,2020-07-27T00:00:00,Fallecidos,Maldonado,4
7634,2020-07-27T00:00:00,Fallecidos,Montevideo,20
7635,2020-07-27T00:00:00,Fallecidos,Paysandú,0
7636,2020-07-27T00:00:00,Fallecidos,Río Negro,0
7637,2020-07-27T00:00:00,Fallecidos,Rivera,3
7638,2020-07-27T00:00:00,Fallecidos,Rocha,0
7639,2020-07-27T00:00:00,Fallecidos,Salto,1
7640,2020-07-27T00:00:00,Fallecidos,San José,0
7641,2020-07-27T00:00:00,Fallecidos,Soriano,1
7642,2020-07-27T00:00:00,Fallecidos,Tacuarembó,0
7643,2020-07-27T00:00:00,Fallecidos,Treinta y Tres,2
7644,2020-07-27T00:00:00,Personal de la salud  Confirmados ,Todo el país,220
7645,2020-07-27T00:00:00,Personal de la salud  Recuperados ,Todo el país,152
7646,2020-07-27T00:00:00,Personal de la salud  Activos ,Todo el país,67
7647,2020-07-27T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7648,2020-07-27T00:00:00,Cantidad de Tests  Positivos ,Todo el país,13
7649,2020-07-27T00:00:00,Cantidad de Tests  Negativos ,Todo el país,1942
7650,2020-08-19T00:00:00,Casos recuperados,Colonia,14
7651,2020-08-19T00:00:00,Casos recuperados,Durazno,1
7652,2020-08-19T00:00:00,Casos recuperados,Flores,3
7653,2020-08-19T00:00:00,Casos recuperados,Florida,0
7654,2020-08-19T00:00:00,Casos recuperados,Lavalleja,4
7655,2020-08-19T00:00:00,Casos recuperados,Maldonado,50
7656,2020-08-19T00:00:00,Casos recuperados,Montevideo,753
7657,2020-08-19T00:00:00,Casos recuperados,Paysandú,4
7658,2020-08-19T00:00:00,Casos recuperados,Río Negro,11
7659,2020-08-19T00:00:00,Casos recuperados,Rivera,61
7660,2020-08-19T00:00:00,Casos recuperados,Rocha,7
7661,2020-08-19T00:00:00,Casos recuperados,Salto,17
7662,2020-08-19T00:00:00,Casos recuperados,San José,9
7663,2020-08-19T00:00:00,Casos recuperados,Soriano,1
7664,2020-08-19T00:00:00,Casos recuperados,Tacuarembó,5
7665,2020-08-19T00:00:00,Casos recuperados,Treinta y Tres,100
7666,2020-08-19T00:00:00,Fallecidos,Artigas,0
7667,2020-08-19T00:00:00,Fallecidos,Canelones,3
7668,2020-08-19T00:00:00,Fallecidos,Cerro Largo ,1
7669,2020-08-19T00:00:00,Fallecidos,Colonia,0
7670,2020-08-19T00:00:00,Fallecidos,Durazno,0
7671,2020-08-19T00:00:00,Fallecidos,Flores,0
7672,2020-08-19T00:00:00,Fallecidos,Florida,0
7673,2020-08-19T00:00:00,Fallecidos,Lavalleja,0
7674,2020-08-19T00:00:00,Fallecidos,Maldonado,4
7675,2020-08-19T00:00:00,Fallecidos,Montevideo,24
7676,2020-08-19T00:00:00,Fallecidos,Paysandú,0
7677,2020-08-19T00:00:00,Fallecidos,Río Negro,0
7678,2020-08-19T00:00:00,Fallecidos,Rivera,4
7679,2020-08-19T00:00:00,Fallecidos,Rocha,0
7680,2020-08-19T00:00:00,Fallecidos,Salto,1
7681,2020-08-19T00:00:00,Fallecidos,San José,0
7682,2020-08-19T00:00:00,Fallecidos,Soriano,1
7683,2020-08-19T00:00:00,Fallecidos,Tacuarembó,0
7684,2020-08-19T00:00:00,Fallecidos,Treinta y Tres,2
7685,2020-08-19T00:00:00,Personal de la salud  Confirmados ,Todo el país,261
7686,2020-07-28T00:00:00,Casos activos,Lavalleja,0
7687,2020-07-28T00:00:00,Casos activos,Maldonado,3
7688,2020-07-28T00:00:00,Casos activos,Montevideo,155
7689,2020-07-28T00:00:00,Casos activos,Paysandú,2
7690,2020-07-28T00:00:00,Casos activos,Río Negro,0
7691,2020-07-28T00:00:00,Casos activos,Rivera,5
7692,2020-07-28T00:00:00,Casos activos,Rocha,4
7693,2020-07-28T00:00:00,Casos activos,Salto,3
7694,2020-07-28T00:00:00,Casos activos,San José,2
7695,2020-07-28T00:00:00,Casos activos,Soriano,0
7696,2020-07-28T00:00:00,Casos activos,Tacuarembó,0
7697,2020-07-28T00:00:00,Casos activos,Treinta y Tres,6
7698,2020-07-28T00:00:00,Casos recuperados,Artigas,8
7699,2020-07-28T00:00:00,Casos recuperados,Canelones,117
7700,2020-07-28T00:00:00,Casos recuperados,Cerro Largo ,6
7701,2020-07-28T00:00:00,Casos recuperados,Colonia,13
7702,2020-07-28T00:00:00,Casos recuperados,Durazno,1
7703,2020-07-28T00:00:00,Casos recuperados,Flores,2
7704,2020-07-28T00:00:00,Casos recuperados,Florida,0
7705,2020-07-28T00:00:00,Casos recuperados,Lavalleja,4
7706,2020-07-28T00:00:00,Casos recuperados,Maldonado,40
7707,2020-07-28T00:00:00,Casos recuperados,Montevideo,579
7708,2020-07-28T00:00:00,Casos recuperados,Paysandú,2
7709,2020-07-28T00:00:00,Casos recuperados,Río Negro,10
7710,2020-07-28T00:00:00,Casos recuperados,Rivera,54
7711,2020-07-28T00:00:00,Casos recuperados,Rocha,2
7712,2020-07-28T00:00:00,Casos recuperados,Salto,12
7713,2020-07-28T00:00:00,Casos recuperados,San José,7
7714,2020-07-28T00:00:00,Casos recuperados,Soriano,1
7715,2020-07-28T00:00:00,Casos recuperados,Tacuarembó,5
7716,2020-07-28T00:00:00,Casos recuperados,Treinta y Tres,95
7717,2020-07-28T00:00:00,Fallecidos,Artigas,0
7718,2020-07-28T00:00:00,Fallecidos,Canelones,3
7719,2020-07-28T00:00:00,Fallecidos,Cerro Largo ,1
7720,2020-07-28T00:00:00,Fallecidos,Colonia,0
7721,2020-07-28T00:00:00,Fallecidos,Durazno,0
7722,2020-07-28T00:00:00,Fallecidos,Flores,0
7723,2020-07-28T00:00:00,Fallecidos,Florida,0
7724,2020-07-28T00:00:00,Fallecidos,Lavalleja,0
7725,2020-07-28T00:00:00,Fallecidos,Maldonado,4
7726,2020-07-28T00:00:00,Fallecidos,Montevideo,20
7727,2020-07-28T00:00:00,Fallecidos,Paysandú,0
7728,2020-07-28T00:00:00,Fallecidos,Río Negro,0
7729,2020-07-28T00:00:00,Fallecidos,Rivera,3
7730,2020-07-28T00:00:00,Fallecidos,Rocha,0
7731,2020-07-28T00:00:00,Fallecidos,Salto,1
7732,2020-07-28T00:00:00,Fallecidos,San José,0
7733,2020-07-28T00:00:00,Fallecidos,Soriano,1
7734,2020-07-28T00:00:00,Fallecidos,Tacuarembó,0
7735,2020-07-28T00:00:00,Fallecidos,Treinta y Tres,2
7736,2020-07-28T00:00:00,Personal de la salud  Confirmados ,Todo el país,227
7737,2020-07-28T00:00:00,Personal de la salud  Recuperados ,Todo el país,155
7738,2020-07-28T00:00:00,Personal de la salud  Activos ,Todo el país,71
7739,2020-07-28T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7740,2020-07-28T00:00:00,Cantidad de Tests  Positivos ,Todo el país,18
7741,2020-07-28T00:00:00,Cantidad de Tests  Negativos ,Todo el país,2345
7742,2020-07-28T00:00:00,Personas en CTI,Todo el país,7
7743,2020-07-28T00:00:00,Personas en CI,Todo el país,0
7744,2020-07-28T00:00:00,Fallecidos ,Todo el país,35
7745,2020-07-28T00:00:00,Casos nuevos ,Todo el país,20
7746,2020-07-29T00:00:00,Casos activos,Artigas,7
7747,2020-07-29T00:00:00,Casos activos,Canelones,39
7748,2020-07-29T00:00:00,Casos activos,Cerro Largo ,5
7749,2020-07-29T00:00:00,Casos activos,Colonia,1
7750,2020-07-29T00:00:00,Casos activos,Durazno,0
7751,2020-07-29T00:00:00,Casos activos,Flores,0
7752,2020-07-29T00:00:00,Casos activos,Florida,0
7753,2020-07-29T00:00:00,Casos activos,Lavalleja,0
7754,2020-07-29T00:00:00,Casos activos,Maldonado,4
7755,2020-07-29T00:00:00,Casos activos,Montevideo,158
7756,2020-07-29T00:00:00,Casos activos,Paysandú,2
7757,2020-07-29T00:00:00,Casos activos,Río Negro,1
7758,2020-07-29T00:00:00,Casos activos,Rivera,5
7759,2020-07-29T00:00:00,Casos activos,Rocha,4
7760,2020-07-29T00:00:00,Casos activos,Salto,3
7761,2020-07-29T00:00:00,Casos activos,San José,2
7762,2020-07-29T00:00:00,Casos activos,Soriano,0
7763,2020-07-29T00:00:00,Casos activos,Tacuarembó,0
7764,2020-07-29T00:00:00,Casos activos,Treinta y Tres,4
7765,2020-07-29T00:00:00,Casos recuperados,Artigas,8
7766,2020-07-29T00:00:00,Casos recuperados,Canelones,117
7767,2020-07-29T00:00:00,Casos recuperados,Cerro Largo ,6
7768,2020-07-29T00:00:00,Casos recuperados,Colonia,13
7769,2020-07-29T00:00:00,Casos recuperados,Durazno,1
7770,2020-07-29T00:00:00,Casos recuperados,Flores,2
7771,2020-07-29T00:00:00,Casos recuperados,Florida,0
7772,2020-07-29T00:00:00,Casos recuperados,Lavalleja,4
7773,2020-07-29T00:00:00,Casos recuperados,Maldonado,40
7774,2020-07-29T00:00:00,Casos recuperados,Montevideo,587
7775,2020-07-29T00:00:00,Casos recuperados,Paysandú,2
7776,2020-07-29T00:00:00,Casos recuperados,Río Negro,10
7777,2020-07-29T00:00:00,Casos recuperados,Rivera,54
7778,2020-07-29T00:00:00,Casos recuperados,Rocha,2
7779,2020-07-29T00:00:00,Casos recuperados,Salto,12
7780,2020-07-29T00:00:00,Casos recuperados,San José,7
7781,2020-07-29T00:00:00,Casos recuperados,Soriano,1
7782,2020-07-29T00:00:00,Casos recuperados,Tacuarembó,5
7783,2020-07-29T00:00:00,Casos recuperados,Treinta y Tres,96
7784,2020-07-29T00:00:00,Fallecidos,Artigas,0
7785,2020-07-29T00:00:00,Fallecidos,Canelones,3
7786,2020-07-29T00:00:00,Fallecidos,Cerro Largo ,1
7787,2020-07-29T00:00:00,Fallecidos,Colonia,0
7788,2020-07-29T00:00:00,Fallecidos,Durazno,0
7789,2020-07-29T00:00:00,Fallecidos,Flores,0
7790,2020-07-29T00:00:00,Fallecidos,Florida,0
7791,2020-07-29T00:00:00,Fallecidos,Lavalleja,0
7792,2020-07-29T00:00:00,Fallecidos,Maldonado,4
7793,2020-07-29T00:00:00,Fallecidos,Montevideo,20
7794,2020-07-29T00:00:00,Fallecidos,Paysandú,0
7795,2020-07-29T00:00:00,Fallecidos,Río Negro,0
7796,2020-07-29T00:00:00,Fallecidos,Rivera,3
7797,2020-07-29T00:00:00,Fallecidos,Rocha,0
7798,2020-07-29T00:00:00,Fallecidos,Salto,1
7799,2020-07-29T00:00:00,Fallecidos,San José,0
7800,2020-07-29T00:00:00,Fallecidos,Soriano,1
7801,2020-07-29T00:00:00,Fallecidos,Tacuarembó,0
7802,2020-07-29T00:00:00,Fallecidos,Treinta y Tres,2
7803,2020-07-29T00:00:00,Personal de la salud  Confirmados ,Todo el país,231
7804,2020-07-29T00:00:00,Personal de la salud  Recuperados ,Todo el país,160
7805,2020-07-29T00:00:00,Personal de la salud  Activos ,Todo el país,70
7806,2020-07-29T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
7807,2020-07-29T00:00:00,Cantidad de Tests  Positivos ,Todo el país,20
7808,2020-07-29T00:00:00,Cantidad de Tests  Negativos ,Todo el país,1970
7809,2020-07-29T00:00:00,Personas en CTI,Todo el país,6
7810,2020-07-29T00:00:00,Personas en CI,Todo el país,0
7811,2020-07-29T00:00:00,Fallecidos ,Todo el país,35
7812,2020-07-29T00:00:00,Casos nuevos ,Todo el país,19
7813,2020-07-30T00:00:00,Casos activos,Artigas,7
7814,2020-07-30T00:00:00,Casos activos,Canelones,35
7815,2020-07-30T00:00:00,Casos activos,Cerro Largo ,4
7816,2020-07-30T00:00:00,Casos activos,Colonia,1
7817,2020-07-30T00:00:00,Casos activos,Durazno,0
7818,2020-07-30T00:00:00,Casos activos,Flores,1
7819,2020-07-30T00:00:00,Casos activos,Florida,0
7820,2020-07-30T00:00:00,Casos activos,Lavalleja,0
7821,2020-07-30T00:00:00,Casos activos,Maldonado,4
7822,2020-07-30T00:00:00,Casos activos,Montevideo,158
7823,2020-07-30T00:00:00,Casos activos,Paysandú,2
7824,2020-07-30T00:00:00,Casos activos,Río Negro,1
